index	name	code	taxonomy	description	bin length	GC%	coverage	# contigs	# features	longest contig	RP Inventory (total: 55)	RP multiple	BSCG Inventory (total: 51)	BSCG multiple	ASCG Inventory (total: 38)	ASCG multiple	curation status	completion status
2446	Candidatus_Magasanikbacteria_bacterium_RIFOXYC2_FULL_42_28	RIFOXYC2_FULL_RIFOXYC2_FULL_OD1_Magasanikbacteria_42_28_curated_42_28	RIFOXYC2_FULL_OD1_Magasanikbacteria_42_28_curated, Magasanikbacteria, Parcubacteria, Bacteria	None	1146634	41.86	27.68	10	1085	286172	49	2	48	0	13	0	Manually curated genome	near complete
2448	Candidatus_Komeilibacteria_bacterium_RIFOXYC2_FULL_45_12	RIFOXYC2_FULL_GWF2_OD1_45_11_45_12	GWF2_OD1_45_11, Parcubacteria, Bacteria	None	959512	45.0	12.21	47	914	58081	45	0	46	1	12	0	Manually curated genome	near complete
2454	candidate_division_WWE3_bacterium_RIFOXYD1_FULL_43_17	RIFOXYD1_FULL_RIFOXYD1_FULL_WWE3_43_17_curated_42_18	RIFOXYD1_FULL_WWE3_43_17_curated, WWE3, Bacteria	None	863201	42.39	17.8	59	895	59245	42	0	47	1	9	1	Manually curated genome	near complete
2459	Candidatus_Doudnabacteria_bacterium_RIFCSPHIGHO2_01_52_17	RIFCSPHIGHO2_01_RIFCSPHIGHO2_01_SM2F11_52_17_curated_52_17	RIFCSPHIGHO2_01_SM2F11_52_17_curated, SM2F11, Bacteria	None	678833	52.16	16.89	76	818	33746	38	1	39	2	6	2	Manually curated genome	partial
2470	Candidatus_Peribacteria_bacterium_RIFOXYC2_FULL_58_32	RIFOXYC2_FULL_RIFOXYC2_FULL_PER_ii_58_32_curated_58_32	RIFOXYC2_FULL_PER-ii_58_32_curated, PER-ii, Bacteria	Complete genome	1248112	58.48	32.4	1	1102	1248112	46	2	44	0	8	0	Manually curated genome	near complete
2474	Candidatus_Roizmanbacteria_bacterium_RIFOXYC1_FULL_38_14	RIFOXYC1_FULL_RIFOXYB2_FULL_OP11_Roizmanbacteria_38_10_curated_37_1	RIFOXYB2_FULL_OP11_Roizmanbacteria_38_10_curated, Roizmannbacteria, Microgenomates, Bacteria	Complete Genome	1216967	37.33	1.0	1	1201	1216967	46	0	44	0	8	0	Manually curated genome	near complete
2477	candidate_division_Kazan_bacterium_RIFCSPHIGHO2_01_FULL_44_14	RIFCSPHIGHO2_01_FULL_RIFCSPLOWO2_01_FULL_KAZAN_45_19_curated_46_1	RIFCSPLOWO2_01_FULL_KAZAN_45_19_curated, Kazan, Bacteria	Complete Genome	699981	45.58	1.0	1	677	699981	51	2	48	0	10	0	Manually curated genome	near complete
2491	candidate_division_WWE3_bacterium_RIFOXYA1_FULL_40_11	RIFOXYA1_FULL_RIFOXYA2_FULL_WWE3_46_9_curated_40_1	RIFOXYA2_FULL_WWE3_46_9_curated, WWE3, Bacteria	Complete Genome	897158	40.36	1.0	1	948	897158	46	1	48	0	11	0	Manually curated genome	near complete
2497	Candidatus_Collierbacteria_bacterium_RIFOXYA2_FULL_46_20	RIFOXYA2_FULL_RIFOXYC2_FULL_OP11_Collierbacteria_43_15_curated_45_1	RIFOXYC2_FULL_OP11_Collierbacteria_43_15_curated, Collierbacteria, Microgenomates, Bacteria	None	1089434	44.95	1.0	1	1186	1089434	47	2	48	0	13	0	Manually curated genome	near complete
2586	OD1_GWC2_34_28	GWC2_GWD1_OD1_35_49_35_0	GWD1_OD1_35_49, Campbellbacteria, Parcubacteria, Bacteria	Complete genome	752630	34.78	0.0	1	739	752630	51	11	46	0	11	1	Manually curated genome	near complete
2755	GWE1_Berkelbacteria_39_12	GWE1_GWE1_Berkelbacteria_39_12_39_1	GWE1_Berkelbacteria_39_12, Berkelbacteria, Bacteria	Complete genome (ACD58 lineage)	915059	39.01	1.0	1	1038	915059	52	4	49	1	10	1	Manually curated genome	near complete
3201	GWB1_SUB10_ACD81	GWB1_GWB2_OD1_ACD81_rel_46_69_47_1	GWB2_OD1_ACD81_rel_46_69, Wolfebacteria, Parcubacteria, Bacteria	Complete	984447	46.72	1.0	1	1077	984447	46	1	47	2	11	1	Manually curated genome	near complete
3274	GWC1_OP11_49_16_COMPLETE	GWC1_RIFCSPHIGHO2_01_FULL_OP11_Beckwithbacteria_49_39_curated_49_1	RIFCSPHIGHO2_01_FULL_OP11_Beckwithbacteria_49_39_curated, Beckwithbacteria, Microgenomates, Bacteria	None	1049888	48.92	1.0	1	1164	1049888	50	1	47	0	11	1	Manually curated genome	near complete
3336	GWA1_Kazan_50_15_curated	GWA1_GWA1_Kazan_50_15_curated_52_1	GWA1_Kazan_50_15_curated, Kazan, Bacteria	None	602646	51.83	1.0	1	594	602646	51	2	48	48	10	10	Manually curated genome	megabin
3337	GWF1_OP11_31_35_complete	GWF1_Woesebacteria_31_35	Woesebacteria, Microgenomates, Bacteria	None	819458	30.76	35.22	1	951	819458	48	0	49	0	10	0	Manually curated genome	near complete
3338	OP11_3	CPR-complete-draft_GWF2_OP11_38_9_36_13	GWF2_OP11_38_9, Pacebacteria, Microgenomates, Bacteria	None	853053	35.99	13.45	1	902	853053	48	2	46	0	10	0	Manually curated genome	near complete
3339	CSP1-7_WWE3	16FT_4_MIN_CSP1_7_WWE3_54_1	CSP1_7_WWE3, WWE3, Bacteria	None	572141	53.56	1.0	7	668	249311	40	1	44	0	7	0	Manually curated genome	near complete
86	ALUMROCK_MS4_Doudnabacteria_32_13_curated	ALUMROCK_MS4_Bacteria_32_1	Bacteria	ALUMROCK_MS4_CPR_32_13_curated	713421	32.28	1.0	101	838	20721	43	4	44	3	7	0	Manually curated genome	near complete
96	ALUMROCK_MS4_OD1_33_19_curated	ALUMROCK_MS4_Moranbacteria_33_1	Moranbacteria, Parcubacteria, Bacteria	None	1028708	33.16	1.0	75	1065	47224	49	2	45	0	10	1	Manually curated genome	near complete
97	ALUMROCK_MS4_Peregrinibacteria_34_52_curated	ALUMROCK_MS4_Bacteria_34_1	Bacteria	None	1290761	33.78	1.0	97	1374	80084	46	2	47	0	8	0	Manually curated genome	near complete
112	ALUMROCK_MS4_BD1-5_23_16_curated	ALUMROCK_MS4_Bacteria_23_1	Bacteria	None	920619	23.5	1.0	81	943	114109	47	2	47	0	2	0	Manually curated genome	near complete
113	ALUMROCK_MS4_BD1-5_24_33_curated	ALUMROCK_MS4_Bacteria_24_1	Bacteria	None	2138004	23.59	1.0	102	2160	110521	47	2	38	2	4	2	Manually curated genome	partial
115	ALUMROCK_MS4_SR1_33_49_curated	ALUMROCK_MS4_Bacteria_33_1	Bacteria	None	1202535	32.79	1.0	40	1158	122172	41	2	48	2	6	1	Manually curated genome	near complete
14	AR_2015_1-01_Candidatus_Saccharibacteria_43_7_curated	AR_2015_1-01_CG_TM7_01_43_1	CG_TM7_01, Candidatus Saccharibacteria, Bacteria	None	803985	43.16	1.0	66	916	68779	47	2	48	3	12	1	Manually curated genome	near complete
20	AR_2015_1-01_Moranbacteria_47_6_curated	AR_2015_1-01_Moranbacteria_46_1	Moranbacteria, Parcubacteria, Bacteria	None	830924	46.48	1.0	188	994	30488	46	3	47	1	11	1	Manually curated genome	near complete
24	AR_2015_1-01_Woesebacteria_45_6_curated	AR_2015_1-01_RIFCSPHIGHO2_12_FULL_OP11_Woesebacteria_46_16_curated_44_1	RIFCSPHIGHO2_12_FULL_OP11_Woesebacteria_46_16_curated, Woesebacteria, Microgenomates, Bacteria	None	584834	44.45	1.0	125	774	17636	40	2	47	4	9	0	Manually curated genome	near complete
25	AR_2015_1-01_BD1-5_23_19_curated	AR_2015_1-01_Bacteria_23_1	Bacteria	None	1618361	23.49	1.0	83	1545	103682	48	2	36	1	3	0	Manually curated genome	partial
36	UBA661	parkscprdpann_Parcubacteria_45_1	Parcubacteria, Bacteria	None	827545	45.01	1.0	34	806	113619	40	3	43	1	11	1	Manually curated genome	near complete
37	UBA669	parkscprdpann_Candidatus_Saccharibacteria_51_1	Candidatus Saccharibacteria, Bacteria	None	691616	50.96	1.0	54	804	63717	41	0	38	1	9	1	Manually curated genome	partial
39	UBA910	parkscprdpann_Parcubacteria_38_1	Parcubacteria, Bacteria	None	586159	38.35	1.0	68	654	31810	39	0	38	0	7	0	Manually curated genome	partial
40	UBA917	parkscprdpann_Parcubacteria_42_1	Parcubacteria, Bacteria	None	732067	42.46	1.0	54	760	63599	43	2	47	1	8	0	Manually curated genome	near complete
41	UBA918	parkscprdpann_Parcubacteria_52_1	Parcubacteria, Bacteria	None	726984	51.91	1.0	19	786	107289	43	3	45	1	12	1	Manually curated genome	near complete
45	UBA922	parkscprdpann_Magasanikbacteria_41_1	Magasanikbacteria, Parcubacteria, Bacteria	None	926600	41.4	1.0	15	913	152855	44	2	47	0	12	0	Manually curated genome	near complete
46	UBA924	parkscprdpann_Microgenomates_45_1	Microgenomates, Bacteria	None	1196548	44.58	1.0	31	1219	95065	42	2	44	0	8	0	Manually curated genome	near complete
51	UBA1006	parkscprdpann_Parcubacteria_37_1	Parcubacteria, Bacteria	None	695479	37.03	1.0	28	814	70855	40	2	42	1	10	1	Manually curated genome	near complete
55	UBA1050	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	928438	47.18	1.0	3	997	791994	46	1	47	1	11	1	Manually curated genome	near complete
58	UBA1302	parkscprdpann_Moranbacteria_46_1	Moranbacteria, Parcubacteria, Bacteria	None	639479	46.05	1.0	60	708	68340	42	1	45	1	8	0	Manually curated genome	near complete
60	UBA1359	parkscprdpann_Falkowbacteria_39_1	Falkowbacteria, Parcubacteria, Bacteria	None	699865	38.65	1.0	5	681	284112	42	1	46	0	9	0	Manually curated genome	near complete
63	UBA1370	parkscprdpann_Pacebacteria_48_1	Pacebacteria, Microgenomates, Bacteria	None	822578	47.59	1.0	35	871	70482	45	1	47	1	11	1	Manually curated genome	near complete
67	UBA1388	parkscprdpann_Pacebacteria_41_1	Pacebacteria, Microgenomates, Bacteria	None	938716	40.6	1.0	38	922	140494	44	1	45	0	11	0	Manually curated genome	near complete
69	UBA1397	parkscprdpann_WWE3_34_1	WWE3, Bacteria	None	728200	34.12	1.0	27	796	109779	42	0	45	1	9	0	Manually curated genome	near complete
70	UBA1400	parkscprdpann_Microgenomates_37_1	Microgenomates, Bacteria	None	1027614	36.68	1.0	52	1123	57806	43	3	42	2	11	0	Manually curated genome	near complete
71	UBA1401	parkscprdpann_WWE3_40_1	WWE3, Bacteria	None	846488	40.33	1.0	6	906	544424	37	1	43	1	10	1	Manually curated genome	near complete
72	UBA1406	parkscprdpann_Roizmannbacteria_52_1	Roizmannbacteria, Microgenomates, Bacteria	None	936345	52.35	1.0	7	1011	381451	45	1	45	0	8	0	Manually curated genome	near complete
73	UBA1420	parkscprdpann_Shapirobacteria_38_1	Shapirobacteria, Microgenomates, Bacteria	None	513459	38.31	1.0	53	606	29141	38	1	39	1	9	1	Manually curated genome	partial
74	UBA1430	parkscprdpann_Woesebacteria_39_1	Woesebacteria, Microgenomates, Bacteria	None	594111	39.31	1.0	11	691	162233	43	2	46	0	10	1	Manually curated genome	near complete
75	UBA1435	parkscprdpann_Microgenomates_47_1	Microgenomates, Bacteria	None	799308	46.58	1.0	48	958	69804	41	0	43	0	8	0	Manually curated genome	near complete
77	UBA1449	parkscprdpann_Microgenomates_40_1	Microgenomates, Bacteria	None	1192622	40.44	1.0	113	1367	46771	39	3	43	4	6	1	Manually curated genome	near complete
89	UBA1566	parkscprdpann_CG_Magasa_02_41_1	CG_Magasa_02, Magasanikbacteria, Parcubacteria, Bacteria	None	1002469	40.94	1.0	43	1016	80901	44	2	46	0	12	0	Manually curated genome	near complete
92	UBA1594	parkscprdpann_Candidatus_Saccharimonas_aalborgensis_48_1	Candidatus Saccharimonas aalborgensis, Candidatus Saccharimonas, Candidatus Saccharibacteria, Bacteria	All contigs profile as Candidatus_Saccharimonas_aalborgensis	959870	48.15	1.0	27	1033	107860	44	1	45	0	10	2	Manually curated genome	near complete
97	UBA1932	parkscprdpann_Candidatus_Saccharibacteria_53_1	Candidatus Saccharibacteria, Bacteria	None	860108	53.15	1.0	14	886	125585	43	0	44	2	10	2	Manually curated genome	near complete
98	UBA1944	parkscprdpann_Candidatus_Saccharibacteria_49_1	Candidatus Saccharibacteria, Bacteria	None	949626	48.56	1.0	20	1030	150011	47	0	46	1	11	1	Manually curated genome	near complete
100	UBA2018	parkscprdpann_Candidatus_Saccharibacteria_50_1	Candidatus Saccharibacteria, Bacteria	None	875411	49.91	1.0	3	973	623001	45	1	47	0	12	1	Manually curated genome	near complete
101	UBA2022	parkscprdpann_GWF2_WS6_complete_39_15_38_1	GWF2_WS6_complete_39_15, WS6, Bacteria	None	817383	37.88	1.0	22	856	85148	45	0	46	0	12	1	Manually curated genome	near complete
104	UBA2103	parkscprdpann_Parcubacteria_43_1	Parcubacteria, Bacteria	None	598171	43.21	1.0	6	682	406459	43	2	41	1	9	1	Manually curated genome	near complete
106	UBA2106	parkscprdpann_Parcubacteria_51_1	Parcubacteria, Bacteria	None	699322	51.15	1.0	39	731	141556	38	2	38	1	10	1	Manually curated genome	partial
107	UBA2112	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	901221	46.74	1.0	53	1004	66312	47	1	47	0	10	0	Manually curated genome	near complete
108	UBA2135	parkscprdpann_Parcubacteria_40_1	Parcubacteria, Bacteria	None	815395	39.93	1.0	31	883	115540	43	3	45	1	8	0	Manually curated genome	near complete
110	UBA2143	parkscprdpann_Parcubacteria_36_1	Parcubacteria, Bacteria	None	546429	36.02	1.0	42	623	52797	44	0	45	0	10	1	Manually curated genome	near complete
111	UBA2163	parkscprdpann_Parcubacteria_38_1	Parcubacteria, Bacteria	None	476093	38.14	1.0	16	551	93256	45	2	46	0	9	0	Manually curated genome	near complete
115	UBA2196	parkscprdpann_Parcubacteria_36_1	Parcubacteria, Bacteria	None	754364	36.03	1.0	18	776	185933	45	1	48	0	11	0	Manually curated genome	near complete
116	UBA2206	parkscprdpann_Moranbacteria_36_1	Moranbacteria, Parcubacteria, Bacteria	None	1163385	35.65	1.0	79	1267	61427	47	4	47	5	13	2	Manually curated genome	near complete
120	UBA2277	parkscprdpann_Collierbacteria_39_1	Collierbacteria, Microgenomates, Bacteria	None	746201	39.26	1.0	3	829	614743	43	2	46	0	10	0	Manually curated genome	near complete
122	UBA2282	parkscprdpann_Moranbacteria_36_1	Moranbacteria, Parcubacteria, Bacteria	None	948535	36.09	1.0	25	978	165739	48	3	48	1	12	1	Manually curated genome	near complete
127	UBA2370	parkscprdpann_Gottesmanbacteria_44_1	Gottesmanbacteria, Microgenomates, Bacteria	None	1158800	44.24	1.0	3	1184	884522	42	1	45	0	11	1	Manually curated genome	near complete
128	UBA2372	parkscprdpann_Parcubacteria_44_1	Parcubacteria, Bacteria	None	746423	43.9	1.0	24	817	95732	47	1	49	2	10	0	Manually curated genome	near complete
134	UBA2420	parkscprdpann_Candidatus_Saccharibacteria_50_1	Candidatus Saccharibacteria, Bacteria	None	813862	50.3	1.0	39	905	84946	43	1	46	0	13	1	Manually curated genome	near complete
137	UBA2772	parkscprdpann_Parcubacteria_34_1	Parcubacteria, Bacteria	None	1201707	33.6	1.0	31	1211	192014	46	4	46	2	12	0	Manually curated genome	near complete
138	UBA2773	parkscprdpann_Parcubacteria_32_1	Parcubacteria, Bacteria	None	886769	32.07	1.0	17	870	157907	43	1	43	0	12	0	Manually curated genome	near complete
141	UBA2951	parkscprdpann_Candidatus_Saccharibacteria_51_1	Candidatus Saccharibacteria, Bacteria	None	832115	51.25	1.0	5	940	311612	44	1	47	0	12	1	Manually curated genome	near complete
150	UBA3458	parkscprdpann_Parcubacteria_47_1	Parcubacteria, Bacteria	None	699035	46.9	1.0	17	770	122276	44	2	46	0	10	2	Manually curated genome	near complete
151	UBA3466	parkscprdpann_Parcubacteria_44_1	Parcubacteria, Bacteria	None	902885	44.25	1.0	4	907	425675	41	2	45	2	10	1	Manually curated genome	near complete
152	UBA3524	parkscprdpann_Parcubacteria_41_1	Parcubacteria, Bacteria	None	598288	41.15	1.0	35	665	60886	43	2	45	0	10	2	Manually curated genome	near complete
153	UBA3526	parkscprdpann_Parcubacteria_48_1	Parcubacteria, Bacteria	None	588127	47.93	1.0	14	655	86128	45	3	45	0	11	1	Manually curated genome	near complete
154	UBA3527	parkscprdpann_Parcubacteria_43_1	Parcubacteria, Bacteria	None	552779	42.8	1.0	62	583	30146	37	2	40	2	11	2	Manually curated genome	partial
155	UBA3530	parkscprdpann_Parcubacteria_45_1	Parcubacteria, Bacteria	None	538530	44.58	1.0	17	622	94875	41	2	43	1	10	1	Manually curated genome	near complete
156	UBA3531	parkscprdpann_Parcubacteria_42_1	Parcubacteria, Bacteria	None	680106	41.97	1.0	16	793	224303	43	2	44	0	10	0	Manually curated genome	near complete
157	UBA3533	parkscprdpann_Parcubacteria_42_1	Parcubacteria, Bacteria	None	584240	41.76	1.0	14	681	130014	40	2	38	2	6	1	Manually curated genome	partial
161	UBA4062	parkscprdpann_Shapirobacteria_38_1	Shapirobacteria, Microgenomates, Bacteria	None	598270	37.96	1.0	69	729	38615	39	2	43	1	8	1	Manually curated genome	near complete
166	UBA4215	parkscprdpann_Candidatus_Saccharibacteria_48_1	Candidatus Saccharibacteria, Bacteria	None	664083	48.18	1.0	31	687	118463	42	2	45	0	11	1	Manually curated genome	near complete
172	UBA4721	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	726146	47.28	1.0	5	769	351490	45	1	47	0	11	0	Manually curated genome	near complete
175	UBA4727	parkscprdpann_Candidatus_Saccharibacteria_49_1	Candidatus Saccharibacteria, Bacteria	None	879966	48.7	1.0	47	988	77515	44	2	46	0	11	1	Manually curated genome	near complete
178	UBA4787	parkscprdpann_Parcubacteria_38_1	Parcubacteria, Bacteria	None	765527	38.07	1.0	4	760	360099	44	1	48	0	9	0	Manually curated genome	near complete
180	UBA4809	parkscprdpann_Shapirobacteria_37_1	Shapirobacteria, Microgenomates, Bacteria	None	555024	36.69	1.0	67	678	24378	42	1	44	2	8	1	Manually curated genome	near complete
181	UBA4813	parkscprdpann_WS6_36_1	WS6, Bacteria	None	654552	35.96	1.0	31	693	85294	42	5	45	3	11	2	Manually curated genome	near complete
182	UBA4824	parkscprdpann_Moranbacteria_35_1	Moranbacteria, Parcubacteria, Bacteria	None	979487	35.47	1.0	77	1064	79330	42	4	44	1	11	0	Manually curated genome	near complete
183	UBA5004	parkscprdpann_Parcubacteria_43_1	Parcubacteria, Bacteria	None	561227	43.37	1.0	4	653	287960	45	2	46	0	9	1	Manually curated genome	near complete
184	UBA5006	parkscprdpann_Parcubacteria_56_1	Parcubacteria, Bacteria	None	780753	55.97	1.0	8	876	454104	45	3	46	1	8	2	Manually curated genome	near complete
185	UBA5007	parkscprdpann_Parcubacteria_53_1	Parcubacteria, Bacteria	None	831293	53.19	1.0	6	960	321527	46	2	46	0	8	0	Manually curated genome	near complete
186	UBA5073	parkscprdpann_Woesebacteria_40_1	Woesebacteria, Microgenomates, Bacteria	None	637665	40.38	1.0	58	733	82107	43	0	45	0	7	0	Manually curated genome	near complete
188	UBA5145	parkscprdpann_Candidatus_Saccharibacteria_52_1	Candidatus Saccharibacteria, Bacteria	None	1100625	52.35	1.0	17	1098	237816	45	1	46	1	11	1	Manually curated genome	near complete
191	UBA5150	parkscprdpann_Candidatus_Saccharibacteria_54_1	Candidatus Saccharibacteria, Bacteria	None	696073	53.75	1.0	25	800	195921	48	2	48	1	7	1	Manually curated genome	near complete
193	UBA5155	parkscprdpann_Parcubacteria_42_1	Parcubacteria, Bacteria	None	596481	42.49	1.0	16	707	92306	43	2	43	1	7	2	Manually curated genome	near complete
196	UBA5187	parkscprdpann_Parcubacteria_45_1	Parcubacteria, Bacteria	None	870170	45.1	1.0	37	991	150812	46	2	44	2	9	1	Manually curated genome	near complete
200	UBA5223	parkscprdpann_WS6_31_1	WS6, Bacteria	None	573113	31.32	1.0	68	578	36480	47	2	45	0	9	1	Manually curated genome	near complete
202	UBA5232	parkscprdpann_WS6_34_1	WS6, Bacteria	None	677417	34.11	1.0	33	705	91907	46	2	45	1	9	1	Manually curated genome	near complete
203	UBA5272	parkscprdpann_Parcubacteria_32_1	Parcubacteria, Bacteria	None	517061	31.67	1.0	6	544	311528	46	2	46	0	11	1	Manually curated genome	near complete
208	UBA5624	parkscprdpann_Parcubacteria_36_1	Parcubacteria, Bacteria	None	861952	36.06	1.0	102	967	28710	44	3	42	1	6	0	Manually curated genome	near complete
214	UBA5941	parkscprdpann_Microgenomates_42_1	Microgenomates, Bacteria	None	949634	41.76	1.0	17	1042	121214	40	1	46	0	10	0	Manually curated genome	near complete
222	UBA6023	parkscprdpann_RIF_OD1_9_42_1	RIF-OD1-9, Parcubacteria, Bacteria	None	901922	41.88	1.0	102	946	44253	41	2	40	0	8	0	Manually curated genome	partial
224	UBA6033	parkscprdpann_Parcubacteria_51_1	Parcubacteria, Bacteria	None	776592	51.41	1.0	28	892	107227	46	2	45	0	10	1	Manually curated genome	near complete
227	UBA6039	parkscprdpann_Candidatus_Saccharibacteria_46_1	Candidatus Saccharibacteria, Bacteria	None	849090	45.59	1.0	31	937	81106	45	2	47	0	12	1	Manually curated genome	near complete
228	UBA6040	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	865748	46.5	1.0	7	936	366650	45	1	46	0	10	1	Manually curated genome	near complete
229	UBA6065	parkscprdpann_Parcubacteria_46_1	Parcubacteria, Bacteria	None	656260	46.19	1.0	26	677	99664	43	1	42	0	9	1	Manually curated genome	near complete
231	UBA6130	parkscprdpann_Microgenomates_36_1	Microgenomates, Bacteria	None	805012	35.61	1.0	78	923	51422	44	3	46	2	12	0	Manually curated genome	near complete
233	UBA6175	parkscprdpann_Candidatus_Saccharibacteria_50_1	Candidatus Saccharibacteria, Bacteria	None	717764	50.41	1.0	4	782	343300	45	3	48	3	10	1	Manually curated genome	near complete
234	UBA6201	parkscprdpann_Parcubacteria_44_1	Parcubacteria, Bacteria	None	715870	43.75	1.0	6	742	370758	43	2	45	2	11	1	Manually curated genome	near complete
236	UBA6209	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	704560	47.14	1.0	26	764	81402	45	2	44	0	10	0	Manually curated genome	near complete
238	UBA6223	parkscprdpann_Candidatus_Saccharibacteria_50_1	Candidatus Saccharibacteria, Bacteria	None	1042821	50.31	1.0	3	1120	436687	47	0	47	1	12	2	Manually curated genome	near complete
239	UBA6224	parkscprdpann_Candidatus_Saccharibacteria_53_1	Candidatus Saccharibacteria, Bacteria	None	746564	52.74	1.0	10	812	237929	45	1	46	0	12	0	Manually curated genome	near complete
240	UBA6241	parkscprdpann_Parcubacteria_48_1	Parcubacteria, Bacteria	None	686384	48.07	1.0	5	791	414916	43	2	46	0	8	1	Manually curated genome	near complete
241	UBA6242	parkscprdpann_Microgenomates_42_1	Microgenomates, Bacteria	None	934916	41.55	1.0	25	1028	350513	47	0	44	0	10	1	Manually curated genome	near complete
243	UBA6258	parkscprdpann_Candidatus_Saccharibacteria_48_1	Candidatus Saccharibacteria, Bacteria	None	790334	48.22	1.0	24	894	127356	44	2	46	2	12	1	Manually curated genome	near complete
245	UBA6264	parkscprdpann_Parcubacteria_32_1	Parcubacteria, Bacteria	None	569667	31.87	1.0	44	606	39587	42	0	46	1	9	0	Manually curated genome	near complete
250	UBA6534	parkscprdpann_Parcubacteria_41_1	Parcubacteria, Bacteria	None	452944	40.9	1.0	16	517	90121	43	2	41	0	10	0	Manually curated genome	near complete
252	UBA6539	parkscprdpann_Falkowbacteria_36_1	Falkowbacteria, Parcubacteria, Bacteria	None	900389	36.49	1.0	86	999	32994	41	2	44	1	9	0	Manually curated genome	near complete
253	UBA6572	parkscprdpann_Candidatus_Saccharibacteria_51_1	Candidatus Saccharibacteria, Bacteria	None	898610	51.12	1.0	3	998	736419	45	2	47	0	11	0	Manually curated genome	near complete
261	UBA6580	parkscprdpann_Gottesmanbacteria_47_1	Gottesmanbacteria, Microgenomates, Bacteria	None	1250226	47.31	1.0	6	1256	644648	42	0	45	0	11	0	Manually curated genome	near complete
264	UBA6664	parkscprdpann_Candidatus_Saccharibacteria_47_1	Candidatus Saccharibacteria, Bacteria	None	934658	47.11	1.0	6	1007	305025	45	2	46	2	11	1	Manually curated genome	near complete
267	UBA6824	parkscprdpann_Candidatus_Saccharibacteria_50_1	Candidatus Saccharibacteria, Bacteria	None	645328	50.22	1.0	6	709	175533	47	0	46	0	10	0	Manually curated genome	near complete
268	UBA6899	parkscprdpann_Parcubacteria_54_1	Parcubacteria, Bacteria	None	891278	53.91	1.0	58	980	74760	44	2	45	2	10	0	Manually curated genome	near complete
272	UBA7683	parkscprdpann_Candidatus_Saccharibacteria_41_1	Candidatus Saccharibacteria, Bacteria	None	766937	41.48	1.0	92	909	34531	39	2	43	1	10	0	Manually curated genome	near complete
54	DOLJORAL78_BD1-5_24_7	DOLJORAL78_Bacteria_24_7	Bacteria	Curated using an ESOM. Identity: BD1-5, based on concatenated ribosomal protein tree. Alternatively coded.	1064704	23.67	7.02	63	1051	113273	41	1	40	2	6	0	Uncurated genome	partial
56	ph2015_02_Absconditabacteria_SR1_33_7_curated	PH2015_02_Bacteria_33_1	Bacteria	Curated using ra2	763567	32.57	1.0	113	826	28113	40	1	47	0	5	1	Manually curated genome	near complete
63	TERM1_SALIVA_Absconditabacteria_SR1_36_29_table25	TERM1_SALIVA_Bacteria_35_1	Bacteria	None	1078204	35.44	1.0	38	1069	207769	22	1	48	0	7	1	Manually curated genome	near complete
4	DOLZORAL124_Bacteria_35_19	DOLZORAL124_Bacteria_35_19	Bacteria	Curated using an ESOM. Identity: Gracilibacteria (BD1-5), based on concatenated ribosomal protein tree.	984708	35.46	19.3	41	991	99698	42	4	42	3	8	0	Uncurated genome	near complete
6	DOLZORAL124_OD1_30_42	DOLZORAL124_Bacteria_30_42	Bacteria	Curated using an ESOM. Identity: Campbellbacteria (OD1), based on concatenated ribosomal protein tree.	609480	30.03	41.7	16	645	152504	44	3	46	1	10	1	Uncurated genome	near complete
10	DOLZORAL124_Parcubacteria_35_17	DOLZORAL124_Bacteria_35_17	Bacteria	Curated using an ESOM. Identity: Moranbacteria (OD1), based on concatenated ribosomal protein tree.	1080164	35.4	16.57	39	1116	121560	50	4	47	4	11	3	Uncurated genome	near complete
12	DOLZORAL124_TM7_54_13_A	DOLZORAL124_Candidatus_Saccharibacteria_54_13	Candidatus Saccharibacteria, Bacteria	Curated using an ESOM.	938671	53.82	12.8	53	951	72198	48	2	48	4	10	0	Uncurated genome	near complete
23	DOLZORAL124_TM7_55_12	DOLZORAL124_Candidatus_Saccharibacteria_55_12	Candidatus Saccharibacteria, Bacteria	Curated using an ESOM.	872920	54.74	11.9	66	899	54095	44	0	41	0	10	4	Uncurated genome	near complete
